frame,landmark_index,x_px,y_px,z_norm,timestamp
83,33,224,271,0.016048546880483627,1762376056.7693448
83,133,274,284,-0.0010976040503010154,1762376056.7693448
83,160,235,265,-0.0046274797059595585,1762376056.7693448
83,159,246,265,-0.009765700437128544,1762376056.7693448
83,158,256,267,-0.011177404783666134,1762376056.7693448
83,144,238,282,0.0017030544113367796,1762376056.7693448
83,153,257,284,-0.004434898030012846,1762376056.7693448
83,154,266,284,-0.003199285827577114,1762376056.7693448
83,155,272,284,-0.0008136056712828577,1762376056.7693448
83,468,246,273,-0.0002995409304276109,1762376056.7693448
83,469,258,274,-0.0002995409304276109,1762376056.7693448
83,470,248,263,-0.0002995409304276109,1762376056.7693448
83,471,235,272,-0.0002995409304276109,1762376056.7693448
83,362,334,289,-0.0064160083420574665,1762376056.7693448
83,263,385,291,0.0043416330590844154,1762376056.7693448
83,387,375,282,-0.014682755805552006,1762376056.7693448
83,386,366,279,-0.01860775053501129,1762376056.7693448
83,385,356,278,-0.01878332905471325,1762376056.7693448
83,373,367,297,-0.008180761709809303,1762376056.7693448
83,380,349,294,-0.011970793828368187,1762376056.7693448
83,381,341,291,-0.009678448550403118,1762376056.7693448
83,382,336,290,-0.006604580208659172,1762376056.7693448
83,473,360,286,-0.008934764191508293,1762376056.7693448
83,474,371,288,-0.008934764191508293,1762376056.7693448
83,475,362,276,-0.008934764191508293,1762376056.7693448
83,476,349,285,-0.008934764191508293,1762376056.7693448
84,33,226,271,0.01994895003736019,1762376056.7951295
84,133,273,283,0.0017753691645339131,1762376056.7951295
84,160,237,265,-0.0009873592061921954,1762376056.7951295
84,159,246,264,-0.0062421816401183605,1762376056.7951295
84,158,256,267,-0.007804514840245247,1762376056.7951295
84,144,239,283,0.005025478079915047,1762376056.7951295
84,153,257,284,-0.0014850139850750566,1762376056.7951295
84,154,266,284,-0.00031839244184084237,1762376056.7951295
84,155,271,284,0.0020503366831690073,1762376056.7951295
84,468,247,273,0.003048863261938095,1762376056.7951295
84,469,257,274,0.003048863261938095,1762376056.7951295
84,470,248,263,0.003048863261938095,1762376056.7951295
84,471,236,272,0.003048863261938095,1762376056.7951295
84,362,333,289,-0.004960998427122831,1762376056.7951295
84,263,386,291,0.00497558806091547,1762376056.7951295
84,387,376,282,-0.013811429962515831,1762376056.7951295
84,386,367,279,-0.01748971827328205,1762376056.7951295
84,385,356,278,-0.017440110445022583,1762376056.7951295
84,373,368,298,-0.007535019889473915,1762376056.7951295
84,380,349,294,-0.011066743172705173,1762376056.7951295
84,381,340,291,-0.008552572689950466,1762376056.7951295
84,382,335,290,-0.00531555013731122,1762376056.7951295
84,473,360,286,-0.007941428571939468,1762376056.7951295
84,474,371,288,-0.007941428571939468,1762376056.7951295
84,475,361,276,-0.007941428571939468,1762376056.7951295
84,476,348,284,-0.007941428571939468,1762376056.7951295
85,33,225,271,0.01976652443408966,1762376056.8256052
85,133,273,283,0.0016027390956878662,1762376056.8256052
85,160,236,265,-0.0011468144366517663,1762376056.8256052
85,159,246,264,-0.006403639912605286,1762376056.8256052
85,158,255,267,-0.007973828352987766,1762376056.8256052
85,144,239,283,0.004889250732958317,1762376056.8256052
85,153,257,284,-0.0016067883698269725,1762376056.8256052
85,154,265,284,-0.00045805517584085464,1762376056.8256052
85,155,270,284,0.00189362617675215,1762376056.8256052
85,468,247,273,0.0028905756771564484,1762376056.8256052
85,469,257,274,0.0028905756771564484,1762376056.8256052
85,470,248,263,0.0028905756771564484,1762376056.8256052
85,471,236,272,0.0028905756771564484,1762376056.8256052
85,362,333,290,-0.0051058391109108925,1762376056.8256052
85,263,386,290,0.0048126839101314545,1762376056.8256052
85,387,376,282,-0.01396683044731617,1762376056.8256052
85,386,367,279,-0.017650187015533447,1762376056.8256052
85,385,356,278,-0.01760372333228588,1762376056.8256052
85,373,368,297,-0.007656240835785866,1762376056.8256052
85,380,349,294,-0.011181952431797981,1762376056.8256052
85,381,341,292,-0.008677828125655651,1762376056.8256052
85,382,335,290,-0.005455572623759508,1762376056.8256052
85,473,360,286,-0.008085818029940128,1762376056.8256052
85,474,372,288,-0.008085818029940128,1762376056.8256052
85,475,362,276,-0.008085818029940128,1762376056.8256052
85,476,348,285,-0.008085818029940128,1762376056.8256052
86,33,229,271,0.01593070477247238,1762376056.8636653
86,133,281,284,0.0002482586423866451,1762376056.8651721
86,160,241,264,-0.0043188645504415035,1762376056.8651721
86,159,251,264,-0.00910370983183384,1762376056.8651721
86,158,262,266,-0.01014650147408247,1762376056.8651721
86,144,243,282,0.0019400675082579255,1762376056.8651721
86,153,263,284,-0.0036905105225741863,1762376056.8651721
86,154,273,284,-0.0021976667921990156,1762376056.8651721
86,155,278,284,0.00034876607242040336,1762376056.8651721
86,468,252,274,0.0003124416689388454,1762376056.8651721
86,469,263,275,0.0003124416689388454,1762376056.8651721
86,470,253,263,0.0003124416689388454,1762376056.8651721
86,471,240,272,0.0003124416689388454,1762376056.8651721
86,362,340,290,-0.003078833455219865,1762376056.8651721
86,263,391,291,0.008621035143733025,1762376056.8651721
86,387,382,283,-0.010561887174844742,1762376056.8651721
86,386,372,280,-0.01454568188637495,1762376056.8651721
86,385,362,279,-0.01484888605773449,1762376056.8651721
86,373,374,298,-0.004255497828125954,1762376056.8651721
86,380,355,295,-0.008497239090502262,1762376056.8651721
86,381,347,292,-0.0063374945893883705,1762376056.8651721
86,382,342,291,-0.0033332351595163345,1762376056.8651721
86,473,366,287,-0.005081554874777794,1762376056.8651721
86,474,377,289,-0.005081554874777794,1762376056.8651721
86,475,367,277,-0.005081554874777794,1762376056.8651721
86,476,354,285,-0.005081554874777794,1762376056.8651721
87,33,229,272,0.01632152684032917,1762376056.8800883
87,133,280,284,0.0002155771799152717,1762376056.8800883
87,160,241,265,-0.004026224836707115,1762376056.8800883
87,159,251,264,-0.008890781551599503,1762376056.8800883
87,158,261,267,-0.010045281611382961,1762376056.8800883
87,144,244,283,0.002232924336567521,1762376056.8800883
87,153,263,285,-0.0035457459744066,1762376056.8800883
87,154,272,284,-0.0021286080591380596,1762376056.8800883
87,155,277,284,0.0003625531098805368,1762376056.8800883
87,468,252,273,0.000510078330989927,1762376056.8800883
87,469,263,274,0.000510078330989927,1762376056.8800883
87,470,253,263,0.000510078330989927,1762376056.8800883
87,471,241,272,0.000510078330989927,1762376056.8800883
87,362,340,290,-0.003630373626947403,1762376056.8800883
87,263,391,291,0.007723306771367788,1762376056.8800883
87,387,382,282,-0.011362703517079353,1762376056.8800883
87,386,372,279,-0.015287728048861027,1762376056.8800883
87,385,362,278,-0.015526946634054184,1762376056.8800883
87,373,374,298,-0.0050215511582791805,1762376056.8800883
87,380,355,295,-0.00911522377282381,1762376056.8800883
87,381,347,292,-0.006913861725479364,1762376056.8800883
87,382,342,291,-0.00389567157253623,1762376056.8800883
87,473,366,287,-0.005799335893243551,1762376056.8800883
87,474,377,289,-0.005799335893243551,1762376056.8800883
87,475,367,277,-0.005799335893243551,1762376056.8800883
87,476,354,285,-0.005799335893243551,1762376056.8800883
88,33,229,272,0.01663891412317753,1762376056.9037025
88,133,280,284,0.0004892210708931088,1762376056.9037025
88,160,241,265,-0.003720714943483472,1762376056.9037025
88,159,251,264,-0.008591804653406143,1762376056.9037025
88,158,261,267,-0.009756597690284252,1762376056.9037025
88,144,243,283,0.0024927956983447075,1762376056.9037025
88,153,263,285,-0.0033075662795454264,1762376056.9037025
88,154,272,284,-0.0018821873236447573,1762376056.9037025
88,155,278,285,0.0006319793174043298,1762376056.9037025
88,468,252,274,0.0007890101987868547,1762376056.9037025
88,469,264,275,0.0007890101987868547,1762376056.9037025
88,470,253,263,0.0007890101987868547,1762376056.9037025
88,471,241,273,0.0007890101987868547,1762376056.9037025
88,362,340,290,-0.0034525778610259295,1762376056.9037025
88,263,391,291,0.00785802025347948,1762376056.9037025
88,387,382,282,-0.011198965832591057,1762376056.9037025
88,386,372,279,-0.015109316445887089,1762376056.9037025
88,385,362,279,-0.015344814397394657,1762376056.9037025
88,373,374,298,-0.004923788830637932,1762376056.9037025
88,380,355,295,-0.00899661798030138,1762376056.9037025
88,381,347,293,-0.006769304629415274,1762376056.9037025
88,382,342,291,-0.003723353845998645,1762376056.9037025
88,473,366,287,-0.005652973894029856,1762376056.9037025
88,474,378,289,-0.005652973894029856,1762376056.9037025
88,475,367,277,-0.005652973894029856,1762376056.9037025
88,476,354,285,-0.005652973894029856,1762376056.9037025
89,33,235,267,0.01681179739534855,1762376056.9764423
89,133,285,279,0.0019076454918831587,1762376056.9764423
89,160,247,261,-0.002949877642095089,1762376056.9764423
89,159,257,261,-0.007505134679377079,1762376056.9764423
89,158,267,263,-0.008421572856605053,1762376056.9764423
89,144,249,277,0.0029662945307791233,1762376056.9764423
89,153,268,279,-0.0023937157820910215,1762376056.9764423
89,154,277,279,-0.0007516852347180247,1762376056.9764423
89,155,283,279,0.0019381050951778889,1762376056.9764423
89,468,257,269,0.0016433841083198786,1762376056.9764423
89,469,268,270,0.0016433841083198786,1762376056.9764423
89,470,258,259,0.0016433841083198786,1762376056.9764423
89,471,246,268,0.0016433841083198786,1762376056.9764423
89,362,347,287,-0.0005429007578641176,1762376056.9764423
89,263,397,288,0.011537669226527214,1762376056.9764423
89,387,387,279,-0.007493400946259499,1762376056.9764423
89,386,378,276,-0.011468345299363136,1762376056.9764423
89,385,368,276,-0.011871187947690487,1762376056.9764423
89,373,380,294,-0.0015185234369710088,1762376056.9764423
89,380,362,291,-0.005914120934903622,1762376056.9764423
89,381,354,289,-0.003816133365035057,1762376056.9764423
89,382,349,288,-0.0007906577666290104,1762376056.9764423
89,473,371,283,-0.00228511868044734,1762376056.9764423
89,474,382,285,-0.00228511868044734,1762376056.9764423
89,475,373,274,-0.00228511868044734,1762376056.9764423
89,476,360,282,-0.00228511868044734,1762376056.9764423
90,33,235,267,0.01643894612789154,1762376056.9975955
90,133,286,280,0.0007747490890324116,1762376056.9975955
90,160,246,261,-0.0036965881008654833,1762376056.9975955
90,159,257,261,-0.008456592448055744,1762376056.9975955
90,158,267,263,-0.00951366126537323,1762376056.9975955
90,144,249,278,0.0022678663954138756,1762376056.9975955
90,153,268,280,-0.0032908450812101364,1762376056.9975955
90,154,277,280,-0.001730073126964271,1762376056.9975955
90,155,283,280,0.0008836220949888229,1762376056.9975955
90,468,258,269,0.0008134300005622208,1762376056.9975955
90,469,269,271,0.0008134300005622208,1762376056.9975955
90,470,259,259,0.0008134300005622208,1762376056.9975955
90,471,246,268,0.0008134300005622208,1762376056.9975955
90,362,346,287,-0.002192416461184621,1762376056.9975955
90,263,397,288,0.009877010248601437,1762376056.9975955
90,387,387,279,-0.009283141233026981,1762376056.9975955
90,386,378,275,-0.013320481404662132,1762376056.9975955
90,385,367,275,-0.013690425083041191,1762376056.9975955
90,373,379,295,-0.0032843740191310644,1762376056.9975955
90,380,361,292,-0.007582752965390682,1762376056.9975955
90,381,353,289,-0.005427137948572636,1762376056.9975955
90,382,348,288,-0.0024081787560135126,1762376056.9975955
90,473,371,284,-0.004011823330074549,1762376056.9975955
90,474,382,285,-0.004011823330074549,1762376056.9975955
90,475,372,274,-0.004011823330074549,1762376056.9975955
90,476,359,282,-0.004011823330074549,1762376056.9975955
91,33,235,267,0.016628636047244072,1762376057.0145402
91,133,286,280,0.0008320806664414704,1762376057.0145402
91,160,246,261,-0.003542488208040595,1762376057.0145402
91,159,257,261,-0.008328454568982124,1762376057.0145402
91,158,267,263,-0.009410569444298744,1762376057.0145402
91,144,249,278,0.0024168461095541716,1762376057.0145402
91,153,268,280,-0.003190570743754506,1762376057.0145402
91,154,277,280,-0.0016516308533027768,1762376057.0145402
91,155,283,280,0.0009485191549174488,1762376057.0145402
91,468,258,269,0.0009379799594171345,1762376057.0145402
91,469,269,271,0.0009379799594171345,1762376057.0145402
91,470,259,259,0.0009379799594171345,1762376057.0145402
91,471,246,268,0.0009379799594171345,1762376057.0145402
91,362,346,287,-0.0023355206940323114,1762376057.0145402
91,263,397,288,0.00962892733514309,1762376057.0145402
91,387,387,279,-0.009511676616966724,1762376057.0145402
91,386,377,275,-0.013530323281884193,1762376057.0145402
91,385,367,275,-0.013878905214369297,1762376057.0154264
91,373,379,295,-0.0035000683274120092,1762376057.0154264
91,380,361,292,-0.007756210397928953,1762376057.0154264
91,381,353,289,-0.005583165679126978,1762376057.0154264
91,382,348,288,-0.002556123770773411,1762376057.0154264
91,473,371,284,-0.0042107910849153996,1762376057.0154264
91,474,382,285,-0.0042107910849153996,1762376057.0154264
91,475,372,274,-0.0042107910849153996,1762376057.0154264
91,476,359,282,-0.0042107910849153996,1762376057.0154264
92,33,238,264,0.017678923904895782,1762376057.0707579
92,133,289,278,0.002111082663759589,1762376057.0707579
92,160,249,258,-0.0023404147941619158,1762376057.0707579
92,159,260,258,-0.00704469159245491,1762376057.0707579
92,158,270,261,-0.008054354228079319,1762376057.0707579
92,144,252,275,0.003445555455982685,1762376057.0707579
92,153,271,278,-0.0020804915111511946,1762376057.0707579
92,154,280,278,-0.00047298078425228596,1762376057.0721815
92,155,286,278,0.002202137839049101,1762376057.0721815
92,468,260,267,0.0021082255989313126,1762376057.0721815
92,469,272,269,0.0021082255989313126,1762376057.0721815
92,470,262,257,0.0021082255989313126,1762376057.0721815
92,471,248,266,0.0021082255989313126,1762376057.0721815
92,362,348,285,-0.0009576505981385708,1762376057.0721815
92,263,399,287,0.010975955985486507,1762376057.0721815
92,387,390,278,-0.008094453252851963,1762376057.0721815
92,386,380,275,-0.012060866691172123,1762376057.0721815
92,385,370,274,-0.01240083109587431,1762376057.0721815
92,373,382,293,-0.0022389318328350782,1762376057.0721815
92,380,364,290,-0.006493551656603813,1762376057.0721815
92,381,356,287,-0.004293303471058607,1762376057.0721815
92,382,350,286,-0.0012008299818262458,1762376057.0721815
92,473,374,282,-0.0028554191812872887,1762376057.0721815
92,474,385,284,-0.0028554191812872887,1762376057.0721815
92,475,376,272,-0.0028554191812872887,1762376057.0721815
92,476,363,280,-0.0028554191812872887,1762376057.0721815
93,33,238,265,0.018134061247110367,1762376057.087381
93,133,289,278,0.0019106834661215544,1762376057.087381
93,160,250,259,-0.002088352106511593,1762376057.087381
93,159,260,259,-0.00693382415920496,1762376057.087381
93,158,270,261,-0.008098889142274857,1762376057.087381
93,144,252,276,0.003770433133468032,1762376057.087381
93,153,271,278,-0.0020104979630559683,1762376057.087381
93,154,281,278,-0.0005332615692168474,1762376057.087381
93,155,286,278,0.002046336652711034,1762376057.087381
93,468,261,268,0.00224862527102232,1762376057.087381
93,469,272,269,0.00224862527102232,1762376057.087381
93,470,262,257,0.00224862527102232,1762376057.087381
93,471,249,266,0.00224862527102232,1762376057.087381
93,362,348,285,-0.002044676337391138,1762376057.087381
93,263,399,286,0.009422658942639828,1762376057.087381
93,387,390,277,-0.009543472900986671,1762376057.087381
93,386,380,274,-0.013448385521769524,1762376057.087381
93,385,370,273,-0.013696481473743916,1762376057.087381
93,373,382,293,-0.0035986851435154676,1762376057.087381
93,380,364,290,-0.007658409886062145,1762376057.087381
93,381,355,288,-0.005397451110184193,1762376057.087381
93,382,350,286,-0.002304664347320795,1762376057.087381
93,473,374,282,-0.00416957214474678,1762376057.087381
93,474,385,284,-0.00416957214474678,1762376057.087381
93,475,375,272,-0.00416957214474678,1762376057.087381
93,476,362,280,-0.00416957214474678,1762376057.087381
94,33,238,265,0.018016356974840164,1762376057.1030517
94,133,289,277,0.0017252162797376513,1762376057.1030517
94,160,250,259,-0.0022516583558171988,1762376057.1030517
94,159,260,259,-0.0071127149276435375,1762376057.1030517
94,158,270,261,-0.008288562297821045,1762376057.1030517
94,144,252,276,0.0036434060893952847,1762376057.1030517
94,153,272,278,-0.002166520804166794,1762376057.1030517
94,154,281,278,-0.0007014911971054971,1762376057.1030517
94,155,287,278,0.001866241917014122,1762376057.1030517
94,468,261,267,0.002092390088364482,1762376057.1030517
94,469,272,269,0.002092390088364482,1762376057.1030517
94,470,262,257,0.002092390088364482,1762376057.1030517
94,471,250,266,0.002092390088364482,1762376057.1030517
94,362,348,285,-0.0023344913497567177,1762376057.1030517
94,263,399,286,0.009076341986656189,1762376057.1030517
94,387,390,277,-0.009903761558234692,1762376057.1030517
94,386,380,274,-0.013802958652377129,1762376057.1030517
94,385,370,273,-0.014035341329872608,1762376057.1030517
94,373,382,293,-0.003920699004083872,1762376057.1030517
94,380,363,290,-0.007972080260515213,1762376057.1030517
94,381,355,287,-0.005699602421373129,1762376057.1030517
94,382,350,286,-0.0026012652087956667,1762376057.1030517
94,473,374,282,-0.004496682435274124,1762376057.1030517
94,474,385,284,-0.004496682435274124,1762376057.1030517
94,475,375,272,-0.004496682435274124,1762376057.1030517
94,476,362,280,-0.004496682435274124,1762376057.1030517
95,33,239,265,0.020704146474599838,1762376057.171628
95,133,289,277,0.003623295808210969,1762376057.171628
95,160,250,260,0.0003109969838988036,1762376057.171628
95,159,260,259,-0.004672621842473745,1762376057.171628
95,158,270,261,-0.005989503115415573,1762376057.171628
95,144,253,276,0.0060316212475299835,1762376057.171628
95,153,272,278,-8.079870895016938e-05,1762376057.171628
95,154,281,277,0.0012664578389376402,1762376057.171628
95,155,286,278,0.0037789165508002043,1762376057.171628
95,468,260,267,0.0044099618680775166,1762376057.171628
95,469,272,268,0.0044099618680775166,1762376057.171628
95,470,262,257,0.0044099618680775166,1762376057.171628
95,471,249,266,0.0044099618680775166,1762376057.171628
95,362,348,285,-0.0018778768135234714,1762376057.171628
95,263,399,287,0.008593224920332432,1762376057.171628
95,387,389,278,-0.010064415633678436,1762376057.171628
95,386,380,275,-0.013757816515862942,1762376057.171628
95,385,370,274,-0.013819823041558266,1762376057.171628
95,373,382,293,-0.0041876002214848995,1762376057.171628
95,380,363,289,-0.007910477928817272,1762376057.171628
95,381,355,287,-0.005464393179863691,1762376057.171628
95,382,350,285,-0.0022409420926123857,1762376057.171628
95,473,373,282,-0.004516610410064459,1762376057.171628
95,474,385,284,-0.004516610410064459,1762376057.171628
95,475,375,272,-0.004516610410064459,1762376057.171628
95,476,361,280,-0.004516610410064459,1762376057.171628
96,33,240,265,0.02049761638045311,1762376057.1993167
96,133,288,277,0.003534384537488222,1762376057.1993167
96,160,251,260,9.441889415029436e-05,1762376057.1993167
96,159,260,259,-0.004860577639192343,1762376057.1993167
96,158,270,261,-0.006157064810395241,1762376057.1993167
96,144,253,276,0.005804348737001419,1762376057.1993167
96,153,272,277,-0.00026060809614136815,1762376057.1993167
96,154,280,277,0.0011333661386743188,1762376057.1993167
96,155,286,277,0.0036790953017771244,1762376057.1993167
96,468,261,267,0.004233102779835463,1762376057.1993167
96,469,271,268,0.004233102779835463,1762376057.1993167
96,470,262,257,0.004233102779835463,1762376057.1993167
96,471,250,266,0.004233102779835463,1762376057.1993167
96,362,348,284,-0.0016147710848599672,1762376057.1993167
96,263,399,286,0.009113912470638752,1762376057.1993167
96,387,390,278,-0.009640766307711601,1762376057.1993167
96,386,380,274,-0.01337701641023159,1762376057.1993167
96,385,370,273,-0.013478300534188747,1762376057.1993167
96,373,382,293,-0.0037834832910448313,1762376057.1993167
96,380,363,290,-0.007605218794196844,1762376057.1993167
96,381,355,287,-0.00518787419423461,1762376057.1993167
96,382,350,285,-0.001970275305211544,1762376057.1993167
96,473,373,281,-0.00413889903575182,1762376057.1993167
96,474,385,283,-0.00413889903575182,1762376057.1993167
96,475,375,271,-0.00413889903575182,1762376057.1993167
96,476,362,279,-0.00413889903575182,1762376057.1993167
97,33,240,265,0.02063245140016079,1762376057.2155013
97,133,288,277,0.0035842317156493664,1762376057.2155013
97,160,251,260,0.00018670067947823554,1762376057.2155013
97,159,260,259,-0.0047854213044047356,1762376057.2155013
97,158,270,261,-0.0060949670150876045,1762376057.2155013
97,144,253,276,0.00588653888553381,1762376057.2155013
97,153,272,278,-0.00020425781258381903,1762376057.2155013
97,154,280,277,0.0011858411598950624,1762376057.2155013
97,155,286,277,0.003730468451976776,1762376057.2155013
97,468,261,267,0.004312338773161173,1762376057.2155013
97,469,272,268,0.004312338773161173,1762376057.2155013
97,470,262,257,0.004312338773161173,1762376057.2155013
97,471,250,266,0.004312338773161173,1762376057.2155013
97,362,347,284,-0.0016329344362020493,1762376057.2155013
97,263,399,286,0.009084858931601048,1762376057.2155013
97,387,390,278,-0.009697385132312775,1762376057.2155013
97,386,381,274,-0.013435722328722477,1762376057.2155013
97,385,370,273,-0.013522757217288017,1762376057.2155013
97,373,382,293,-0.0038384906947612762,1762376057.2155013
97,380,363,290,-0.00765242287889123,1762376057.2155013
97,381,355,287,-0.0052159009501338005,1762376057.2155013
97,382,350,285,-0.001990199787542224,1762376057.2155013
97,473,373,281,-0.004179542884230614,1762376057.2155013
97,474,385,283,-0.004179542884230614,1762376057.2155013
97,475,375,271,-0.004179542884230614,1762376057.2155013
97,476,362,279,-0.004179542884230614,1762376057.2155013
98,33,238,262,0.02264828234910965,1762376057.2645435
98,133,287,273,0.005033418536186218,1762376057.2645435
98,160,249,256,0.0026111737824976444,1762376057.2645435
98,159,259,256,-0.002380223711952567,1762376057.2645435
98,158,269,258,-0.0038895823527127504,1762376057.2645435
98,144,253,273,0.008101793006062508,1762376057.2645435
98,153,272,274,0.0017028063302859664,1762376057.2645435
98,154,280,273,0.0028476323932409286,1762376057.2645435
98,155,285,273,0.005218720529228449,1762376057.2645435
98,468,254,262,0.00633372412994504,1762376057.2645435
98,469,263,263,0.00633372412994504,1762376057.2645435
98,470,256,253,0.00633372412994504,1762376057.2645435
98,471,245,262,0.00633372412994504,1762376057.2645435
98,362,348,282,-0.0017738431924954057,1762376057.2645435
98,263,398,284,0.007317590992897749,1762376057.2645435
98,387,388,274,-0.010510618798434734,1762376057.2645435
98,386,379,270,-0.013850369490683079,1762376057.2645435
98,385,369,270,-0.01371823251247406,1762376057.2645435
98,373,380,289,-0.004772706888616085,1762376057.2645435
98,380,362,285,-0.008070197887718678,1762376057.2645435
98,381,354,283,-0.0055126105435192585,1762376057.2645435
98,382,350,283,-0.002232705010101199,1762376057.2645435
98,473,369,276,-0.004887140356004238,1762376057.2645435
98,474,379,278,-0.004887140356004238,1762376057.2645435
98,475,371,267,-0.004887140356004238,1762376057.2645435
98,476,358,274,-0.004887140356004238,1762376057.2645435
99,33,238,263,0.022304588928818703,1762376057.2797258
99,133,287,274,0.004622758366167545,1762376057.2797258
99,160,250,257,0.002088670153170824,1762376057.2797258
99,159,259,256,-0.002939185593277216,1762376057.2797258
99,158,269,258,-0.004438771866261959,1762376057.2797258
99,144,253,273,0.007632269989699125,1762376057.2797258
99,153,271,274,0.0012350963661447167,1762376057.2797258
99,154,280,274,0.0024145732168108225,1762376057.2797258
99,155,285,274,0.004808944184333086,1762376057.2797258
99,468,254,263,0.005873858463019133,1762376057.2797258
99,469,262,263,0.005873858463019133,1762376057.2797258
99,470,256,254,0.005873858463019133,1762376057.2797258
99,471,245,262,0.005873858463019133,1762376057.2797258
99,362,347,282,-0.0020152912475168705,1762376057.2797258
99,263,399,284,0.00734670041128993,1762376057.2797258
99,387,389,273,-0.010683807544410229,1762376057.2797258
99,386,380,270,-0.014103206805884838,1762376057.2797258
99,385,369,269,-0.013991578482091427,1762376057.2797258
99,373,380,288,-0.004912726581096649,1762376057.2797258
99,380,362,285,-0.0082822535187006,1762376057.2797258
99,381,354,283,-0.005723289679735899,1762376057.2797258
99,382,349,282,-0.0024458833504468203,1762376057.2797258
99,473,369,276,-0.00505622336640954,1762376057.2797258
99,474,379,277,-0.00505622336640954,1762376057.2797258
99,475,371,266,-0.00505622336640954,1762376057.2797258
99,476,358,274,-0.00505622336640954,1762376057.2797258
100,33,238,263,0.02234620228409767,1762376057.3083107
100,133,287,274,0.004551216494292021,1762376057.3083107
100,160,249,257,0.002073436276987195,1762376057.3083107
100,159,259,256,-0.0029862751252949238,1762376057.3083107
100,158,269,258,-0.004518784582614899,1762376057.3083107
100,144,253,273,0.00765632139518857,1762376057.3083107
100,153,271,274,0.001207635155878961,1762376057.3083107
100,154,280,274,0.0023678846191614866,1762376057.3083107
100,155,285,274,0.004749102517962456,1762376057.3083107
100,468,254,263,0.005852200090885162,1762376057.3083107
100,469,263,263,0.005852200090885162,1762376057.3083107
100,470,256,253,0.005852200090885162,1762376057.3083107
100,471,245,262,0.005852200090885162,1762376057.3083107
100,362,347,282,-0.0022371418308466673,1762376057.3083107
100,263,399,283,0.007054523564875126,1762376057.3083107
100,387,389,273,-0.010991117917001247,1762376057.3083107
100,386,379,270,-0.014403099194169044,1762376057.3083107
100,385,369,269,-0.01428559422492981,1762376057.3083107
100,373,380,288,-0.005173993296921253,1762376057.3083107
100,380,362,285,-0.008525986224412918,1762376057.3083107
100,381,354,283,-0.005957241635769606,1762376057.3083107
100,382,349,282,-0.00266995164565742,1762376057.3083107
100,473,369,275,-0.005325616803020239,1762376057.3083107
100,474,379,277,-0.005325616803020239,1762376057.3083107
100,475,371,266,-0.005325616803020239,1762376057.3083107
100,476,358,274,-0.005325616803020239,1762376057.3083107
101,33,243,257,0.021124251186847687,1762376057.3593504
101,133,293,269,0.0053665414452552795,1762376057.3593504
101,160,254,251,0.0017518654931336641,1762376057.3593504
101,159,264,250,-0.0028239090461283922,1762376057.3593504
101,158,274,252,-0.003985209856182337,1762376057.3593504
101,144,258,267,0.007076573558151722,1762376057.3593504
101,153,277,269,0.001330759609118104,1762376057.3593504
101,154,285,268,0.0028039917815476656,1762376057.3593504
101,155,291,269,0.005395134445279837,1762376057.3593504
101,468,267,258,0.005754423327744007,1762376057.3593504
101,469,278,259,0.005754423327744007,1762376057.3593504
101,470,268,248,0.005754423327744007,1762376057.3593504
101,471,255,257,0.005754423327744007,1762376057.3593504
101,362,351,278,0.0011897645890712738,1762376057.3593504
101,263,404,279,0.011694755405187607,1762376057.3593504
101,387,394,271,-0.006241335067898035,1762376057.3593504
101,386,385,268,-0.009776167571544647,1762376057.3593504
101,385,374,267,-0.00994404498487711,1762376057.3593504
101,373,385,285,-0.0008708056411705911,1762376057.3598592
101,380,366,281,-0.004757569171488285,1762376057.3598592
101,381,358,279,-0.002411325229331851,1762376057.3598592
101,382,353,278,0.0007714033126831055,1762376057.3598592
101,473,379,273,-0.001129914540797472,1762376057.3598592
101,474,391,275,-0.001129914540797472,1762376057.3598592
101,475,381,263,-0.001129914540797472,1762376057.3598592
101,476,368,271,-0.001129914540797472,1762376057.3598592
102,33,243,257,0.020488008856773376,1762376057.3853905
102,133,293,269,0.0049568526446819305,1762376057.3853905
102,160,254,251,0.0010463108774274588,1762376057.3853905
102,159,264,250,-0.003500739112496376,1762376057.3853905
102,158,275,252,-0.0045856875367462635,1762376057.3853905
102,144,257,267,0.006475352216511965,1762376057.3853905
102,153,277,269,0.0008415852789767087,1762376057.3853905
102,154,286,269,0.0023659553844481707,1762376057.3853905
102,155,291,269,0.004982662387192249,1762376057.3853905
102,468,267,258,0.00518226670101285,1762376057.3853905
102,469,278,260,0.00518226670101285,1762376057.3853905
102,470,268,248,0.00518226670101285,1762376057.3853905
102,471,255,257,0.00518226670101285,1762376057.3853905
102,362,351,277,0.001290436601266265,1762376057.3853905
102,263,404,279,0.012133477255702019,1762376057.3853905
102,387,394,271,-0.00597424479201436,1762376057.3853905
102,386,385,268,-0.009590773843228817,1762376057.3853905
102,385,374,267,-0.009814872406423092,1762376057.3853905
102,373,385,285,-0.0005689040408469737,1762376057.3853905
102,380,366,281,-0.00457457359880209,1762376057.3853905
102,381,358,278,-0.0022697781678289175,1762376057.3853905
102,382,353,278,0.0008889510063454509,1762376057.3853905
102,473,380,273,-0.0008934998186305165,1762376057.3853905
102,474,391,275,-0.0008934998186305165,1762376057.3853905
102,475,381,263,-0.0008934998186305165,1762376057.3853905
102,476,368,271,-0.0008934998186305165,1762376057.3853905
